Gene ID	Gene Name	SRR1028343	SRR1028346	SRR1028347	SRR1028344	SRR1028349	SRR1028348	SRR1028345
ENSG00000250541		1	4	3	1	0	4	1
ENSG00000250543		1	2	0	0	0	0	0
ENSG00000250544	LINC02059	0	0	0	0	1	1	0
ENSG00000250546		4	17	5	4	5	4	23
ENSG00000250547		0	0	0	0	0	0	0
ENSG00000250548	LINC01303	2	2	0	1	0	1	3
ENSG00000250550	PPBPP1	0	0	0	0	0	0	0
ENSG00000250551	MIR583HG	0	0	0	1	1	1	0
ENSG00000250555		0	0	0	0	0	0	0
ENSG00000250556	CCDC34P1	0	1	0	0	0	1	0
ENSG00000250560		0	0	0	0	0	0	0
ENSG00000250561	OR7E59P	0	0	0	0	0	0	0
ENSG00000250562	RPL38P4	0	0	0	0	0	0	0
ENSG00000250563	KNOP1P5	0	0	1	0	0	0	0
ENSG00000250564		4	1	2	4	3	5	3
ENSG00000250565	ATP6V1E2	156	298	150	143	365	463	282
ENSG00000250566	UGT2B29P	0	0	0	0	0	0	0
ENSG00000250567		0	1	0	0	0	0	0
ENSG00000250568		9	69	19	16	48	62	69
ENSG00000250569	NTAN1P2	4	21	3	4	6	9	32
ENSG00000250571	GLI4	222	355	234	170	207	299	375
ENSG00000250572		0	0	0	0	0	0	0
ENSG00000250573		1	0	0	0	0	0	0
ENSG00000250574		0	1	0	0	0	0	4
ENSG00000250575		0	1	1	0	0	0	2
ENSG00000250576		0	0	0	1	0	0	0
ENSG00000250577		0	0	0	0	0	0	0
ENSG00000250579	CTD-2297D10.2	30	61	41	59	62	107	75
ENSG00000250580	SNRPCP8	1	0	0	0	0	0	1
ENSG00000250582	SMAD1-AS2	1	11	3	3	6	1	9
ENSG00000250583		0	0	0	0	0	0	0
ENSG00000250584	LINC01511	0	0	0	0	2	0	0
ENSG00000250585	LINC00604	0	0	0	0	0	0	0
ENSG00000250587	HPRT1P2	0	0	0	0	0	0	0
ENSG00000250590	LINC02492	0	0	0	0	0	1	0
ENSG00000250591	PRSS3P1	0	0	0	0	0	0	0
ENSG00000250592		0	2	1	0	1	0	0
ENSG00000250594	RNF14P2	0	0	0	0	0	0	0
ENSG00000250596		1	2	5	0	0	2	0
ENSG00000250597		0	0	0	0	0	0	0
ENSG00000250600	ROPN1L-AS1	0	0	0	0	0	0	0
ENSG00000250602		3	9	0	4	3	5	9
ENSG00000250603		0	0	0	0	0	0	1
ENSG00000250604		0	0	0	0	0	0	0
ENSG00000250608		8	11	9	3	6	13	6
ENSG00000250609		0	0	0	0	0	0	0
ENSG00000250611		0	0	0	0	0	0	0
ENSG00000250612		0	0	0	0	0	0	0
ENSG00000250613		0	0	0	1	1	0	2
ENSG00000250614		0	1	1	0	0	1	1
ENSG00000250615		0	0	0	0	0	0	0
ENSG00000250616		33	28	33	15	41	60	29
ENSG00000250618		0	0	0	0	0	0	0
ENSG00000250619		0	1	0	1	0	0	3
ENSG00000250620	LINC02515	0	0	0	0	0	0	0
ENSG00000250622		1	0	0	0	0	0	0
ENSG00000250623		0	0	0	0	1	0	3
ENSG00000250624	MTCYBP43	0	4	0	1	0	0	1
ENSG00000250625		0	0	0	0	0	0	0
ENSG00000250626		0	0	0	0	0	0	0
ENSG00000250627	TTC39CP1	0	0	0	0	0	0	0
ENSG00000250629		2	1	0	0	0	0	0
ENSG00000250630	MTCO1P35	0	1	0	0	0	0	0
ENSG00000250632	LINC02171	0	0	0	0	1	0	0
ENSG00000250634	LINC01182	0	0	0	0	0	0	2
ENSG00000250635	CXXC5-AS1	1	13	1	2	9	8	10
ENSG00000250636		0	0	0	0	0	0	0
ENSG00000250637		0	0	0	0	0	0	0
ENSG00000250640	OR7E41P	0	0	0	0	0	0	0
ENSG00000250641	LY6G6F-LY6G6D	0	1	0	0	0	0	0
ENSG00000250642		0	0	0	1	0	0	1
ENSG00000250643		0	2	1	1	0	0	1
ENSG00000250644		3	9	3	3	1	0	6
ENSG00000250645		3	1	0	1	2	2	2
ENSG00000250646		0	2	0	0	6	4	0
ENSG00000250650		0	0	0	0	0	0	0
ENSG00000250651	PABPC1P7	0	1	0	0	0	1	0
ENSG00000250654		1	5	0	2	1	1	2
ENSG00000250655		0	0	0	0	0	0	0
ENSG00000250656	ST3GAL1P1	0	5	1	3	1	3	3
ENSG00000250657		0	0	2	3	6	7	0
ENSG00000250658		0	0	0	0	0	0	0
ENSG00000250659		3	8	0	3	2	1	11
ENSG00000250662	HNRNPKP5	1	0	0	0	0	0	0
ENSG00000250665		0	0	0	0	0	0	0
ENSG00000250666	LINC01596	0	2	0	1	0	0	3
ENSG00000250667		0	0	0	0	0	0	0
ENSG00000250668	LINC02123	0	0	0	0	0	0	0
ENSG00000250669		8	26	1	9	5	6	11
ENSG00000250670		0	0	0	2	0	1	2
ENSG00000250672		0	0	0	0	0	0	0
ENSG00000250673	REELD1	0	0	0	2	0	0	0
ENSG00000250674		0	0	0	0	0	0	0
ENSG00000250677		0	1	1	0	0	1	1
ENSG00000250678		0	1	0	0	0	0	1
ENSG00000250681		0	0	0	0	0	0	1
ENSG00000250682	LINC00491	72	182	44	34	63	82	165
ENSG00000250684	ADI1P2	0	0	0	0	0	0	1
ENSG00000250685		0	0	0	1	0	3	0
ENSG00000250686	KHDRBS2-OT1	8	14	4	7	2	1	10
ENSG00000250687	NAIPP1	1	2	0	1	0	0	0
ENSG00000250688	TRAJ55	0	0	0	0	0	0	0
ENSG00000250692		0	0	0	0	0	0	0
ENSG00000250693	RPF2P2	0	0	0	0	0	0	0
ENSG00000250694		0	0	0	0	0	0	0
ENSG00000250696		0	0	0	0	0	0	0
ENSG00000250697		1	0	0	1	0	0	0
ENSG00000250698		5	25	0	2	1	2	17
ENSG00000250699		3	11	0	2	1	1	9
ENSG00000250703		0	0	0	0	0	0	0
ENSG00000250704		0	0	0	0	0	0	0
ENSG00000250705	H3P23	0	0	0	0	0	0	0
ENSG00000250706		0	0	0	0	0	0	0
ENSG00000250708	LINC02269	2	9	2	3	2	1	2
ENSG00000250709	CCDC169-SOHLH2	0	2	1	1	0	2	2
ENSG00000250710	OR7E99P	1	0	0	0	0	0	0
ENSG00000250711	PRELID3BP7	1	0	0	0	0	0	0
ENSG00000250712		0	0	0	0	0	0	0
ENSG00000250714		0	0	0	0	0	0	0
ENSG00000250715	H3P22	0	0	0	0	0	0	0
ENSG00000250716	LINC01017	0	0	0	0	0	0	0
ENSG00000250719	P3R3URF	0	0	0	0	0	0	0
ENSG00000250721	HMGB1P22	0	0	0	0	0	0	0
ENSG00000250722	SELENOP	299	641	609	245	185	218	461
ENSG00000250723		0	0	0	0	0	0	0
ENSG00000250725		0	0	1	0	0	0	0
ENSG00000250726		1	1	0	0	0	4	0
ENSG00000250727		0	0	0	0	0	0	0
ENSG00000250728		0	0	0	0	0	0	0
ENSG00000250730	HMGB3P3	0	0	0	0	0	0	0
ENSG00000250731	TPM3P6	10	27	11	7	26	30	35
ENSG00000250732	RPEP1	0	0	0	0	0	0	5
ENSG00000250733	C8orf17	1	5	1	0	0	2	4
ENSG00000250734		0	8	0	0	3	5	6
ENSG00000250735		3	2	0	3	3	3	1
ENSG00000250739	LINC01262	2	0	0	0	0	0	1
ENSG00000250740		0	0	0	0	0	0	0
ENSG00000250741	NT5C1B-RDH14	0	0	0	0	0	0	0
ENSG00000250742	LINC02381	56	190	29	35	33	44	178
ENSG00000250745	USP17L20	0	0	0	0	0	0	0
ENSG00000250746		0	0	0	0	0	0	2
ENSG00000250747		0	0	0	0	0	0	0
ENSG00000250748		2	1	0	1	6	1	8
ENSG00000250749		0	1	0	2	1	2	7
ENSG00000250750	OR5BM1P	0	0	0	0	0	0	0
ENSG00000250751		0	3	0	0	0	3	2
ENSG00000250752	RPL23AP96	0	0	0	0	0	0	0
ENSG00000250753		0	0	1	0	0	0	0
ENSG00000250754	LINC02436	0	0	0	0	0	0	0
ENSG00000250756		0	0	0	0	0	0	1
ENSG00000250761		2	5	0	2	0	6	6
ENSG00000250762		0	4	0	1	1	0	1
ENSG00000250764		4	13	2	5	2	7	13
ENSG00000250765	SEPTIN14P5	0	0	0	0	0	0	2
ENSG00000250767		1	3	0	0	0	0	1
ENSG00000250768	DPP3P1	0	2	0	1	1	1	2
ENSG00000250769		0	0	0	0	0	0	0
ENSG00000250770		19	19	11	13	26	23	29
ENSG00000250771		0	0	0	0	1	4	1
ENSG00000250772	LINC01365	0	0	0	0	0	1	0
ENSG00000250775		0	0	0	0	0	0	0
ENSG00000250777		0	1	2	0	0	1	0
ENSG00000250778		0	0	0	0	0	0	0
ENSG00000250781		1	0	0	1	0	0	0
ENSG00000250782	TAF11L14	0	0	0	0	0	1	0
ENSG00000250786	SNHG18	306	588	197	256	166	223	508
ENSG00000250787	HMGN1P17	0	0	0	0	0	0	0
ENSG00000250788	TUBB8P4	0	0	0	0	0	0	0
ENSG00000250790		15	14	13	6	25	21	21
ENSG00000250791		0	0	0	0	1	0	0
ENSG00000250794	ALG1L12P	1	3	1	4	10	3	9
ENSG00000250796		1	4	5	0	1	2	4
ENSG00000250799	PRODH2	1	2	3	0	0	0	1
ENSG00000250801	THOC3-AS1	0	0	0	0	0	0	0
ENSG00000250802	ZBED3-AS1	79	215	63	64	148	193	209
ENSG00000250803		1	0	0	0	1	0	3
ENSG00000250804	OR7E111FP	0	0	0	0	0	0	0
ENSG00000250806		0	0	0	0	0	0	0
ENSG00000250808	MTCO2P30	0	1	0	0	0	2	2
ENSG00000250812		0	0	0	0	0	0	0
ENSG00000250813	SERF1AP1	0	0	0	0	0	0	0
ENSG00000250814	LINC02221	0	0	0	0	0	0	0
ENSG00000250815		0	1	0	0	0	0	0
ENSG00000250816	DCAF13P2	0	2	0	0	0	0	3
ENSG00000250819	LINC02493	0	0	0	0	0	0	0
ENSG00000250820		1	2	1	0	0	0	1
ENSG00000250821	EXOC1L	1	2	0	4	1	0	0
ENSG00000250822	LINC02111	3	0	0	0	0	0	0
ENSG00000250825	PGAM1P12	0	0	0	0	0	0	0
ENSG00000250826	HNRNPA3P13	0	1	0	0	0	0	0
ENSG00000250827	MFSD4BP1	0	0	0	0	0	0	0
ENSG00000250828		0	0	0	0	0	0	0
ENSG00000250829		4	1	25	1	20	32	0
ENSG00000250830	MRPS35P2	0	0	0	0	0	0	0
ENSG00000250831		0	0	1	0	0	0	0
ENSG00000250833	DNM1P17	0	0	0	0	0	0	0
ENSG00000250834	KRT18P54	1	1	2	0	0	2	2
ENSG00000250835	LSM3P4	0	0	0	0	0	0	0
ENSG00000250838		21	22	24	23	24	29	17
ENSG00000250839		0	0	0	0	0	0	0
ENSG00000250842		1	3	1	1	1	0	3
ENSG00000250844	USP17L18	0	0	0	0	0	0	0
ENSG00000250846	EPHA5-AS1	0	5	0	3	1	0	0
ENSG00000250847		0	0	0	0	0	0	0
ENSG00000250848		2	19	4	2	5	10	22
ENSG00000250850		0	0	0	0	0	0	0
ENSG00000250853	RNF138P1	1	14	1	2	9	9	8
ENSG00000250855		0	1	0	0	0	1	1
ENSG00000250857	TRIM60P15	0	0	0	0	0	0	0
ENSG00000250858	IGBP1P5	0	0	0	0	0	0	0
ENSG00000250859	HNRNPKP1	1	3	0	0	0	5	2
ENSG00000250860		0	4	0	0	0	1	1
ENSG00000250862	HMGB1P29	0	2	0	0	0	0	1
ENSG00000250863		0	0	0	0	0	0	0
ENSG00000250865		0	0	0	0	0	0	0
ENSG00000250866		0	1	0	0	0	1	0
ENSG00000250868	XKRY	0	0	0	0	0	0	0
ENSG00000250869		2	5	0	2	1	7	10
ENSG00000250874		2	5	1	2	1	8	5
ENSG00000250877		0	1	0	0	0	1	1
ENSG00000250878	METTL21EP	2	1	0	0	3	1	3
ENSG00000250882		1	2	0	0	0	0	2
ENSG00000250884	OR7E85P	0	0	0	0	0	0	0
ENSG00000250885	LINC02061	0	0	0	0	0	0	0
ENSG00000250886		0	0	0	1	0	1	0
ENSG00000250887		0	0	0	0	0	0	0
ENSG00000250888	LINC01455	0	0	0	0	0	0	0
ENSG00000250889		4	4	2	4	2	3	7
ENSG00000250890		0	0	0	0	0	0	0
ENSG00000250891	LINC02208	0	0	1	0	0	0	3
ENSG00000250892		4	9	4	2	1	3	8
ENSG00000250893		0	4	1	0	3	11	2
ENSG00000250894	PRAMEF31P	0	0	0	0	0	0	0
ENSG00000250895	TUBAP15	0	0	0	0	0	0	0
ENSG00000250896	RNPS1P1	2	17	2	2	1	2	17
ENSG00000250897	HMGB3P15	0	0	0	0	0	0	0
ENSG00000250899		387	828	558	442	1338	1755	767
ENSG00000250900	TRIM7-AS1	2	0	1	0	4	3	2
ENSG00000250902	SMAD1-AS1	0	4	1	0	0	0	3
ENSG00000250903	GMDS-DT	112	200	66	63	60	77	216
ENSG00000250905		0	0	0	0	0	0	0
ENSG00000250906		1	14	0	1	3	6	5
ENSG00000250908		0	2	1	0	2	4	2
ENSG00000250909		4	12	3	5	3	6	12
ENSG00000250910		5	8	2	3	4	5	12
ENSG00000250913	USP17L23	0	0	0	0	0	0	0
ENSG00000250914		1	0	0	0	0	0	0
ENSG00000250915		0	0	0	0	0	0	0
ENSG00000250917		30	58	15	28	2	1	65
ENSG00000250919	UGT2B26P	0	0	0	0	0	0	1
ENSG00000250920		1	5	0	0	3	0	3
ENSG00000250921	LINC02063	0	0	0	0	0	0	0
ENSG00000250922	ATP5F1EP1	0	0	0	0	0	0	0
ENSG00000250923		0	0	0	0	0	0	0
ENSG00000250927	MESTP3	3	7	2	7	3	10	8
ENSG00000250928		0	1	0	1	0	0	1
ENSG00000250929	LINC01181	0	2	0	0	0	0	0
ENSG00000250930	LNX1-AS1	0	1	1	1	1	1	0
ENSG00000250933	GAPDHP66	1	11	2	3	1	4	8
ENSG00000250934		3	3	0	4	1	1	6
ENSG00000250938		6	6	1	1	3	5	7
ENSG00000250939		0	0	0	0	0	0	0
ENSG00000250940		0	1	0	0	2	0	2
ENSG00000250942	ENPP7P11	1	5	2	2	0	2	2
ENSG00000250945		0	0	0	0	0	0	0
ENSG00000250946		0	0	0	0	0	0	0
ENSG00000250947	TRPC7-AS2	0	0	0	0	0	0	2
ENSG00000250948		2	1	1	1	0	3	4
ENSG00000250949		0	0	0	0	0	0	0
ENSG00000250950		5	12	0	1	1	5	3
ENSG00000250951	USP9YP1	0	0	0	0	0	0	0
ENSG00000250954		0	1	0	0	0	0	0
ENSG00000250955		0	0	1	0	0	0	1
ENSG00000250956		0	1	0	0	0	0	0
ENSG00000250957		0	0	0	0	0	0	1
ENSG00000250958	LINC00492	0	6	1	0	0	1	6
ENSG00000250959	GLUD1P3	50	100	27	31	25	42	93
ENSG00000250961		0	0	0	0	1	0	1
ENSG00000250962		0	4	0	0	3	1	1
ENSG00000250966	H3P14	6	1	2	3	2	6	5
ENSG00000250968	LINC02382	0	0	0	0	0	0	0
ENSG00000250969		0	0	0	0	0	0	0
ENSG00000250971		0	0	0	0	0	0	0
ENSG00000250972	CKS1BP5	0	0	0	0	0	0	0
ENSG00000250973	KRTAP13-6P	0	0	0	0	0	0	0
ENSG00000250974	LINC02196	0	4	0	2	1	2	7
ENSG00000250976		1	4	0	0	0	0	1
ENSG00000250977		0	0	0	0	1	0	0
ENSG00000250978		0	0	0	0	0	0	0
ENSG00000250979		26	126	3	17	1	3	85
ENSG00000250980	NSA2P6	3	5	0	5	2	3	4
ENSG00000250981	MARCHF11-AS1	0	1	0	0	0	1	0
ENSG00000250982	GAPDHP35	0	0	1	2	2	2	0
ENSG00000250983		0	2	0	0	0	0	0
ENSG00000250984		0	0	0	0	0	0	0
ENSG00000250986	LINC02600	52	191	87	72	201	235	175
ENSG00000250988	SNHG21	30	28	11	23	14	15	27
ENSG00000250989		0	0	0	0	0	0	0
ENSG00000250990		1	9	0	0	0	0	6
ENSG00000250992		0	0	0	0	0	1	0
ENSG00000250993		48	181	3	50	4	3	127
ENSG00000250994		20	20	24	26	51	84	32
ENSG00000250995	TMEM30BP1	2	6	1	1	1	3	1
ENSG00000250997		0	0	0	1	0	0	0
ENSG00000250999		3	4	3	2	2	6	6
ENSG00000251000	GGCTP1	0	2	3	0	0	2	1
ENSG00000251001		0	0	0	0	0	0	0
ENSG00000251002		8	5	1	2	0	0	3
ENSG00000251003	ZFPM2-AS1	11	3	2	0	3	3	4
ENSG00000251005	H3P15	0	0	0	0	0	0	0
ENSG00000251008	ORAOV1P1	1	1	0	1	2	3	2
ENSG00000251009		1	0	1	0	0	2	0
ENSG00000251010		1	0	0	0	0	0	0
ENSG00000251011	TMEM108-AS1	1	8	1	1	8	11	10
ENSG00000251012		0	0	0	0	0	0	0
ENSG00000251013	GAPDHP62	1	2	1	2	1	4	3
ENSG00000251014		0	0	0	0	0	0	0
ENSG00000251015	SLC25A30-AS1	1	1	0	3	1	0	2
ENSG00000251017		7	16	6	2	5	13	8
ENSG00000251018	HMMR-AS1	0	2	1	0	2	3	3
ENSG00000251019	HIGD1AP13	0	0	0	0	0	0	0
ENSG00000251022	THAP9-AS1	870	1682	918	782	835	1153	1412
ENSG00000251023		12	24	10	12	12	19	34
ENSG00000251024		0	0	0	0	0	0	0
ENSG00000251025	NDUFB5P1	0	0	0	0	0	0	0
ENSG00000251026	LINC02163	6	11	1	3	1	4	13
ENSG00000251027	LINC01950	31	59	63	39	210	302	62
ENSG00000251031		0	0	0	2	2	0	3
ENSG00000251032	CUL1P1	1	0	0	0	0	0	2
ENSG00000251033		0	0	0	0	0	0	0
ENSG00000251034		10	18	12	11	6	5	15
ENSG00000251035	WBP1LP4	0	0	0	0	0	0	0
ENSG00000251038		0	0	0	0	0	0	0
ENSG00000251039	IGKV2D-40	0	0	0	0	0	0	0
ENSG00000251040	LINC02480	1	1	0	0	0	0	0
ENSG00000251041		0	0	0	0	0	0	0
ENSG00000251044		1	1	0	0	0	0	0
ENSG00000251045	SLC25A48-AS1	0	0	0	0	0	0	0
ENSG00000251046	ZNF969P	1	11	2	1	2	2	6
ENSG00000251048		0	0	0	0	0	0	0
ENSG00000251049		0	0	0	0	0	0	0
ENSG00000251050	RBX1P2	22	39	11	18	19	27	50
ENSG00000251051	ELL2P2	0	0	0	0	0	0	0
ENSG00000251054		0	2	3	1	0	1	2
ENSG00000251055		0	0	0	0	0	0	0
ENSG00000251056	ANKRD20A17P	0	0	0	0	0	0	0
ENSG00000251058		0	0	0	0	0	0	0
ENSG00000251059	PRKG2-AS1	0	0	0	0	0	1	0
ENSG00000251061	LINC02512	0	0	0	1	0	0	3
ENSG00000251062		0	0	0	0	0	1	0
ENSG00000251066		0	0	0	0	0	0	1
ENSG00000251072	LMNB1-DT	6	9	0	2	3	4	16
ENSG00000251073	NUDT19P5	0	0	0	0	0	0	0
ENSG00000251074		0	0	0	0	0	0	0
ENSG00000251075	HTT-AS	0	0	0	0	0	0	0
ENSG00000251076		2	3	0	0	1	0	1
ENSG00000251078	SLC25A5P9	0	0	0	0	0	0	0
ENSG00000251079	BMS1P2	2	13	0	3	1	4	11
ENSG00000251080		0	0	0	0	0	0	0
ENSG00000251081		0	0	0	0	0	0	0
ENSG00000251087	ALG1L3P	0	1	1	1	0	0	0
ENSG00000251088		0	1	0	0	0	0	0
ENSG00000251090	OR5AC4P	0	0	0	0	2	0	0
ENSG00000251093		0	0	0	0	0	0	0
ENSG00000251095		68	137	235	74	306	337	105
ENSG00000251099		0	0	0	0	0	0	0
ENSG00000251101		0	0	0	0	0	0	0
ENSG00000251102	CTBP2P4	0	0	0	0	1	0	2
ENSG00000251105		0	0	0	0	0	0	0
ENSG00000251106	ABITRAMP1	0	0	0	0	0	0	0
ENSG00000251107	PDCD5P2	0	0	0	0	0	0	0
ENSG00000251108	YBX1P5	0	2	0	0	0	0	0
ENSG00000251111	FCF1P8	4	9	4	4	2	5	4
ENSG00000251112		0	0	1	0	0	2	2
ENSG00000251113		0	0	0	0	0	0	0
ENSG00000251118	H3P24	0	0	0	0	0	0	4
ENSG00000251122	NIFKP2	0	0	0	0	0	0	0
ENSG00000251123		0	0	0	0	0	0	0
ENSG00000251125		0	0	0	0	0	0	0
ENSG00000251126		1	6	0	2	2	1	4
ENSG00000251127		1	0	0	0	1	0	0
ENSG00000251128	WWC2-AS1	0	3	0	2	0	1	4
ENSG00000251129	LINC02506	1	4	7	2	0	8	1
ENSG00000251131		0	5	0	0	0	0	1
ENSG00000251132		0	0	0	0	0	0	0
ENSG00000251135		0	0	0	0	0	1	0
ENSG00000251136		107	335	85	102	158	199	293
ENSG00000251137	RPL7L1P7	0	0	0	0	0	0	0
ENSG00000251138	LINC02882	9	28	2	8	6	8	24
ENSG00000251139		0	0	0	0	0	1	0
ENSG00000251141	MRPS30-DT	45	108	50	47	62	65	101
ENSG00000251142		0	0	0	0	0	0	0
ENSG00000251143		13	41	2	8	6	8	46
ENSG00000251144		2	4	4	3	2	5	2
ENSG00000251147		0	0	0	0	0	0	0
ENSG00000251148		0	0	0	0	1	2	0
ENSG00000251149	MTND5P5	0	0	0	0	0	0	0
ENSG00000251151	HOXC-AS3	2	10	0	0	2	1	4
ENSG00000251152		2	20	1	3	2	3	20
ENSG00000251154	PTTG1IP2	0	0	0	0	0	0	0
ENSG00000251155	SEPTIN14P4	1	5	0	1	0	1	1
ENSG00000251158		0	3	0	0	1	2	4
ENSG00000251159		0	0	0	0	0	0	0
ENSG00000251161		13	15	15	9	16	16	12
ENSG00000251162		0	0	0	0	0	0	0
ENSG00000251163	PRELID3BP4	1	0	0	0	0	0	0
ENSG00000251165	F11-AS1	1	3	1	0	4	2	2
ENSG00000251166	OR7E163P	0	0	0	0	0	0	0
ENSG00000251168		0	1	0	0	0	0	0
ENSG00000251169	LINC01843	1	2	1	1	0	2	1
ENSG00000251170		1	0	0	1	0	0	0
ENSG00000251171		1	2	0	2	3	1	6
ENSG00000251172		0	0	0	0	0	0	0
ENSG00000251173	UCHL1-AS1	0	0	0	1	0	0	0
ENSG00000251174	TSEN2P1	0	0	0	0	0	0	1
ENSG00000251175	GSTCD-AS1	2	17	7	1	12	14	22
ENSG00000251176		0	0	0	0	0	0	0
ENSG00000251177		0	0	0	0	0	0	0
ENSG00000251178	OR7E21P	0	0	0	0	0	0	0
ENSG00000251179	TMEM92-AS1	2	5	6	3	3	1	6
ENSG00000251182	LINC02497	0	0	0	0	0	0	0
ENSG00000251183	LINC01861	0	0	0	0	0	0	0
ENSG00000251184		0	0	0	0	0	0	0
ENSG00000251185		0	0	0	0	0	2	1
ENSG00000251186		0	5	1	3	4	3	2
ENSG00000251187		0	7	1	1	0	0	5
ENSG00000251188		1	6	153	6	349	410	17
ENSG00000251189		1	0	0	0	0	0	0
ENSG00000251191	LINC00589	0	0	0	2	0	1	1
ENSG00000251192	ZNF674	114	264	124	90	187	210	208
ENSG00000251193		0	1	0	0	0	0	0
ENSG00000251194		0	1	3	1	1	0	2
ENSG00000251195		0	0	0	0	0	0	0
ENSG00000251196		0	0	0	0	0	0	0
ENSG00000251199		0	0	0	0	0	0	1
ENSG00000251200		0	0	0	0	0	0	0
ENSG00000251201	TMED7-TICAM2	2	10	5	1	0	0	8
ENSG00000251203	DNAJB6P2	0	3	0	1	0	0	2
ENSG00000251204		0	1	0	0	0	0	1
ENSG00000251205		0	0	0	0	0	0	0
ENSG00000251206		0	0	0	0	0	0	1
ENSG00000251209	LINC00923	1	1	1	0	0	1	0
ENSG00000251210	LINC02270	0	0	0	0	0	0	1
ENSG00000251211		0	0	3	0	1	1	3
ENSG00000251212	MTND5P4	0	0	0	0	0	0	0
ENSG00000251213		0	0	0	0	0	0	0
ENSG00000251214		0	0	0	0	0	0	1
ENSG00000251215	GOLGA5P1	0	0	0	0	0	0	0
ENSG00000251216		0	1	0	0	0	2	1
ENSG00000251218		0	0	0	0	0	0	0
ENSG00000251219	LINC01217	2	0	0	0	0	0	0
ENSG00000251220	RFPL4AP3	0	0	0	0	0	0	0
ENSG00000251221	LINC01337	1	1	0	4	0	0	4
ENSG00000251223	MTCO1P9	0	0	0	0	0	0	0
ENSG00000251224	CNOT10-AS1	2	1	2	0	0	4	2
ENSG00000251226	LINC02714	13	4	6	15	23	42	10
ENSG00000251228		0	0	0	0	0	0	0
ENSG00000251229		7	32	4	5	14	24	43
ENSG00000251230	MIR3945HG	2	0	0	0	0	0	0
ENSG00000251234	PSMA2P2	0	4	1	0	0	0	2
ENSG00000251235	SNRPCP2	10	18	17	15	20	41	19
ENSG00000251236		0	0	0	0	0	0	0
ENSG00000251237	B3GNTL1P1	1	0	0	0	2	0	0
ENSG00000251239		0	0	0	0	0	0	0
ENSG00000251243		0	0	0	0	0	0	0
ENSG00000251244		0	1	0	0	0	0	0
ENSG00000251246		0	1	0	0	0	1	0
ENSG00000251247	ZNF345	213	342	140	148	216	264	342
ENSG00000251248		0	0	0	0	0	0	0
ENSG00000251249		1	0	0	0	1	1	0
ENSG00000251250		0	0	1	0	4	1	0
ENSG00000251252	MTND2P31	0	0	0	0	0	0	0
ENSG00000251253	MTHFD2P4	0	0	0	0	0	0	0
ENSG00000251254	GTF2F2P1	3	4	0	2	2	2	6
ENSG00000251256	LINC02358	0	0	0	0	0	0	0
ENSG00000251257		1	3	0	0	1	0	1
ENSG00000251258	RFPL4B	5	1	0	0	0	1	4
ENSG00000251259		2	1	1	1	1	0	0
ENSG00000251260	WDFY3-AS1	0	0	0	0	0	2	0
ENSG00000251261	OR7H2P	0	0	0	0	0	0	0
ENSG00000251264		1	0	0	2	0	0	0
ENSG00000251266	LINC02429	0	0	0	1	0	0	0
ENSG00000251270		1	19	1	0	2	2	11
ENSG00000251271	ALG1L7P	14	62	38	23	33	54	53
ENSG00000251273	LINC02228	9	48	9	16	9	14	67
ENSG00000251276	MAGI2-AS1	0	0	0	0	0	0	1
ENSG00000251278		0	0	0	0	0	0	0
ENSG00000251279	SMIM15-AS1	3	6	0	1	2	2	5
ENSG00000251281		0	0	0	0	0	0	0
ENSG00000251283	LINC02272	0	0	0	0	0	0	0
ENSG00000251284		0	0	0	0	0	0	0
ENSG00000251285		0	0	0	0	0	0	0
ENSG00000251286		1	0	0	0	0	0	0
ENSG00000251287	ALG1L2	17	48	5	13	5	13	33
ENSG00000251288		3	14	6	4	15	20	12
ENSG00000251291	LINC02462	0	0	0	0	0	0	4
ENSG00000251292	ERVH-1	0	3	0	0	1	8	3
ENSG00000251293		0	0	0	0	0	0	0
ENSG00000251294		0	1	0	1	0	0	2
ENSG00000251296		0	0	0	0	1	0	0
ENSG00000251297	TUBB7P	1	0	0	0	1	1	0
ENSG00000251298		0	1	1	0	1	0	2
ENSG00000251299	SLC25A15P3	1	5	1	0	0	0	0
ENSG00000251300		0	0	0	0	0	1	0
ENSG00000251301	LINC02384	6	4	1	2	0	3	4
ENSG00000251303	CAB39P1	7	18	4	5	8	17	26
ENSG00000251306	NDUFB4P2	0	5	0	0	0	0	2
ENSG00000251307		0	2	1	2	0	0	5
ENSG00000251308	MRPS33P3	0	0	0	0	0	0	0
ENSG00000251309		0	0	0	0	0	0	0
ENSG00000251310		0	0	0	0	0	0	0
ENSG00000251311	LINC02214	0	1	0	0	0	0	0
ENSG00000251312		0	0	0	0	0	0	0
ENSG00000251313		0	3	0	0	0	0	3
ENSG00000251314		3	1	1	0	1	0	2
ENSG00000251320		0	0	0	0	0	0	0
ENSG00000251321	PCAT4	0	0	0	1	0	0	0
ENSG00000251322	SHANK3	1112	2652	661	881	818	1062	2662
ENSG00000251323	LINC02728	9	19	3	3	8	10	9
ENSG00000251324	LINC01386	0	0	0	0	0	0	0
ENSG00000251325		0	0	0	0	1	0	0
ENSG00000251326	LINC02479	0	1	0	0	0	1	1
ENSG00000251329	LINC02353	0	0	0	0	0	0	0
ENSG00000251330		7	6	0	3	0	4	7
ENSG00000251332	PSME2P4	1	5	1	1	5	5	9
